playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477508,2025,Curtis Lazar,EDM,C,other,5,24.0,0.0,-0.38,0.0,0.31,0.0,0.5,0.0,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.59,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8477508,2025,Curtis Lazar,EDM,C,all,5,2378.0,73.0,-0.57,0.33,0.45,0.33,0.46,0.32,0.45,56.0,1.79,0.25,0.16,0.58,0.11,1.11,0.79,0.24,0.26,0.26,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,16.0,12.0,1.0,2.0,2.0,1.0,0.0,0.09,0.16,0.0,0.0,0.0,0.0,3.14,3.0,3.13,0.0,0.04,0.0,0.0,0.28,0.3,0.29,73.0,7.0,19.0,10.0,37.0,10.0,13.0,8.0,42.0,16.0,18.0,15771.0,0.0,6.0,3.0,1.0,13.12,1.33,1.28,1.36,1.31,13.0,5.0,7.0,25.0,1.0,2.0,1.0,13.0,3.0,2.0,0.38,0.34,0.6,0.0,0.0,1.0,25.78,18.0,18.3,0.19,0.43,0.43,1.09,1.12,1.1,27.33,2.74,2.68,2.72,2.66,21.0,18.0,11.0,50.0,3.0,2.0,0.0,31.0,6.0,2.0,0.88,0.7,1.17,2.0,0.0,1.0,48.94,39.0,38.69,0.37,0.56,0.56,2.55,2.55,2.51,12.28,15.14,230.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
8477508,2025,Curtis Lazar,EDM,C,5on5,5,2297.0,70.0,-0.57,0.42,0.49,0.35,0.47,0.33,0.46,55.0,1.79,0.25,0.16,0.58,0.11,1.11,0.79,0.24,0.26,0.26,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,13.0,12.0,1.0,2.0,2.0,1.0,0.0,0.09,0.16,0.0,0.0,0.0,0.0,3.14,3.0,3.13,0.0,0.04,0.0,0.0,0.28,0.3,0.29,70.0,7.0,17.0,10.0,36.0,10.0,11.0,8.0,41.0,13.0,17.0,12736.0,0.0,6.0,3.0,0.0,13.12,1.33,1.28,1.36,1.31,13.0,5.0,7.0,25.0,1.0,2.0,1.0,13.0,3.0,2.0,0.38,0.34,0.6,0.0,0.0,1.0,25.78,18.0,18.3,0.19,0.43,0.43,1.09,1.12,1.1,24.85,1.8,1.77,1.77,1.74,18.0,18.0,10.0,46.0,2.0,2.0,0.0,30.0,5.0,1.0,0.81,0.6,0.39,2.0,0.0,0.0,44.94,36.0,35.69,0.33,0.56,0.56,1.57,1.57,1.56,8.02,8.25,190.0,217.0,0.15,0.0,4.0,0.0,3.0,0.0
8477508,2025,Curtis Lazar,EDM,C,4on5,5,57.0,3.0,-0.37,0.0,0.02,0.0,0.08,0.0,0.09,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.94,0.91,0.94,0.91,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07,0.1,0.78,0.0,0.0,1.0,3.0,3.0,3.0,0.03,0.0,0.0,0.98,0.98,0.95,0.03,1.48,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8477508,2025,Curtis Lazar,EDM,C,5on4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476473,2025,Connor Murphy,EDM,D,other,6,230.0,7.0,0.6,0.31,0.19,0.67,0.33,0.5,0.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.77,0.03,0.03,0.03,0.03,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.6,0.06,0.06,0.06,0.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.08,0.08,0.08,0.23,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8476473,2025,Connor Murphy,EDM,D,all,6,7659.0,178.0,2.73,0.38,0.46,0.4,0.49,0.4,0.48,17.0,8.46,0.53,0.48,2.28,0.28,4.97,3.46,0.49,0.53,0.49,0.0,1.0,11.0,1.0,6.0,18.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,9.0,10.0,0.0,0.0,0.0,12.0,1.0,6.0,11.0,0.0,1.0,0.2,0.0,0.34,1.0,0.0,1.0,17.54,12.0,11.78,3.0,0.1,0.0,0.34,0.29,0.29,0.28,178.0,13.0,34.0,38.0,93.0,22.0,15.0,17.0,124.0,0.0,0.0,14090.0,0.0,2.0,1.0,15.0,55.16,4.33,4.12,4.36,4.14,57.0,19.0,24.0,100.0,7.0,6.0,2.0,59.0,12.0,5.0,1.4,1.61,1.32,3.0,3.0,1.0,99.53,76.0,75.72,0.7,0.98,0.98,4.06,4.09,4.04,81.56,7.08,6.79,7.05,6.76,72.0,40.0,41.0,153.0,8.0,10.0,2.0,89.0,14.0,9.0,2.4,1.6,3.08,3.0,2.0,3.0,151.5,112.0,112.2,1.22,2.17,2.17,6.12,6.13,6.02,12.85,14.93,227.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0
8476473,2025,Connor Murphy,EDM,D,5on5,6,6698.0,153.0,2.73,0.49,0.48,0.43,0.49,0.45,0.46,15.0,8.46,0.53,0.48,2.28,0.28,4.97,3.46,0.49,0.53,0.49,0.0,1.0,11.0,1.0,5.0,17.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,9.0,10.0,0.0,0.0,0.0,12.0,1.0,6.0,11.0,0.0,1.0,0.2,0.0,0.34,1.0,0.0,1.0,16.54,12.0,11.78,3.0,0.1,0.0,0.34,0.29,0.29,0.28,153.0,12.0,22.0,36.0,83.0,20.0,10.0,14.0,109.0,0.0,0.0,11467.0,0.0,2.0,1.0,13.0,51.35,4.05,3.83,4.07,3.86,53.0,18.0,23.0,94.0,7.0,6.0,2.0,55.0,11.0,5.0,1.27,1.46,1.32,3.0,3.0,1.0,93.53,71.0,70.72,0.66,0.98,0.98,3.73,3.76,3.72,63.69,4.2,4.03,4.18,4.0,54.0,34.0,36.0,124.0,4.0,7.0,1.0,75.0,8.0,5.0,1.89,0.92,1.39,3.0,1.0,0.0,122.5,88.0,88.2,0.82,1.67,1.67,3.35,3.36,3.31,7.8,8.43,184.0,194.0,0.97,0.07,14.0,3.0,11.0,2.0
8476473,2025,Connor Murphy,EDM,D,4on5,6,728.0,17.0,2.73,0.08,0.06,0.13,0.05,0.15,0.05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,2.0,5.0,1.0,4.0,2.0,10.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,3.03,0.26,0.26,0.26,0.26,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.11,0.15,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.03,0.0,0.0,0.29,0.29,0.29,17.26,2.82,2.7,2.82,2.7,18.0,5.0,5.0,28.0,4.0,3.0,1.0,13.0,6.0,4.0,0.45,0.67,1.69,0.0,1.0,3.0,28.0,23.0,23.0,0.37,0.5,0.5,2.69,2.69,2.62,0.17,2.63,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8476473,2025,Connor Murphy,EDM,D,5on4,6,3.0,1.0,0.82,0.0,0.86,0.0,0.92,0.0,0.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.21,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8481522,2025,Peyton Krebs,BUF,C,other,13,657.0,12.0,5.69,0.66,0.47,0.55,0.61,0.59,0.55,61.0,2.25,0.42,0.27,0.45,0.06,1.15,0.65,0.41,0.42,0.41,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04,0.09,0.29,0.0,0.0,1.0,4.0,3.0,3.0,1.0,0.07,0.0,0.0,0.49,0.49,0.47,12.0,6.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,1769.0,0.0,0.0,0.0,2.0,8.71,2.62,2.59,2.62,2.59,5.0,8.0,5.0,18.0,2.0,0.0,0.0,6.0,3.0,4.0,0.28,0.28,2.06,0.0,0.0,2.0,18.0,13.0,13.0,0.2,0.0,0.0,2.82,2.82,2.78,7.01,1.36,1.29,1.36,1.29,6.0,3.0,6.0,15.0,0.0,0.0,0.0,5.0,2.0,2.0,0.21,0.21,0.93,0.0,0.0,0.0,15.0,9.0,9.0,0.11,0.0,0.0,1.47,1.47,1.39,4.17,4.74,49.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8481522,2025,Peyton Krebs,BUF,C,all,13,11379.0,264.0,5.69,0.5,0.56,0.5,0.54,0.49,0.55,88.0,15.76,1.77,1.21,3.87,0.54,8.31,6.28,1.73,1.85,1.8,3.0,1.0,10.0,12.0,7.0,29.0,6.0,2.0,2.0,0.0,1.0,0.0,7.0,10.0,8.0,20.0,6.0,12.0,34.0,27.0,2.0,11.0,13.0,7.0,2.0,0.39,0.82,0.57,0.0,1.0,1.0,29.34,22.0,22.39,3.0,0.27,0.65,0.28,1.77,1.84,1.81,264.0,50.0,26.0,48.0,140.0,42.0,38.0,37.0,147.0,34.0,35.0,36657.0,12.0,12.0,6.0,8.0,99.28,10.02,9.74,10.14,9.86,82.0,53.0,61.0,196.0,11.0,7.0,0.0,93.0,34.0,8.0,2.77,4.04,3.21,4.0,4.0,3.0,196.6,135.0,136.28,1.47,1.05,1.05,10.44,10.53,10.4,103.09,10.09,9.6,10.28,9.77,86.0,52.0,56.0,194.0,8.0,12.0,2.0,97.0,28.0,13.0,2.9,3.28,3.91,2.0,4.0,2.0,195.6,138.0,139.18,1.51,2.57,2.57,9.03,9.15,8.89,40.23,31.42,658.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0
8481522,2025,Peyton Krebs,BUF,C,5on5,13,10427.0,237.0,5.69,0.46,0.56,0.51,0.55,0.5,0.55,48.0,12.74,1.23,0.91,3.31,0.46,6.95,5.12,1.2,1.31,1.27,3.0,1.0,9.0,9.0,6.0,24.0,5.0,1.0,2.0,0.0,1.0,0.0,7.0,7.0,8.0,17.0,6.0,12.0,30.0,27.0,1.0,10.0,12.0,5.0,1.0,0.34,0.61,0.28,0.0,1.0,0.0,24.34,18.0,18.39,2.0,0.19,0.65,0.28,1.15,1.22,1.21,237.0,39.0,22.0,47.0,129.0,37.0,35.0,33.0,132.0,30.0,32.0,26325.0,12.0,10.0,5.0,6.0,87.98,7.23,6.99,7.35,7.11,76.0,43.0,55.0,174.0,9.0,6.0,0.0,85.0,30.0,4.0,2.44,3.64,1.15,4.0,4.0,1.0,174.6,119.0,120.28,1.21,1.03,1.03,7.41,7.5,7.42,90.65,8.4,7.99,8.59,8.16,74.0,47.0,48.0,169.0,8.0,12.0,2.0,85.0,26.0,10.0,2.57,3.07,2.77,2.0,4.0,2.0,170.6,121.0,122.18,1.26,2.57,2.57,7.09,7.21,7.04,20.95,16.43,457.0,378.0,0.22,0.27,5.0,5.0,5.0,4.0
8481522,2025,Peyton Krebs,BUF,C,4on5,13,155.0,8.0,1.75,0.32,0.1,0.1,0.09,0.13,0.12,26.0,0.76,0.12,0.03,0.12,0.02,0.21,0.51,0.12,0.12,0.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.13,0.13,0.13,8.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,6.0,1.0,1.0,2030.0,0.0,0.0,0.0,0.0,0.76,0.12,0.12,0.12,0.12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.13,0.13,0.13,4.6,0.26,0.26,0.26,0.26,5.0,2.0,2.0,9.0,0.0,0.0,0.0,6.0,0.0,1.0,0.05,0.0,0.21,0.0,0.0,0.0,9.0,7.0,7.0,0.13,0.0,0.0,0.39,0.39,0.39,0.5,4.48,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
8481522,2025,Peyton Krebs,BUF,C,5on4,13,140.0,7.0,2.87,0.43,0.96,0.75,0.86,0.67,0.88,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,1863.0,0.0,0.0,0.0,0.0,1.83,0.05,0.04,0.05,0.04,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.06,0.03,0.03,0.08,0.08,0.07,0.83,0.06,0.06,0.06,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.08,0.08,0.08,3.79,0.14,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8476479,2025,Phillip Danault,MTL,C,other,18,957.0,17.0,4.14,0.48,0.52,0.35,0.38,0.37,0.4,59.0,2.48,0.42,0.16,0.59,0.1,0.84,0.9,0.41,0.42,0.41,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.06,0.35,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.04,0.23,0.16,0.3,0.3,0.3,17.0,4.0,5.0,1.0,7.0,2.0,3.0,2.0,10.0,12.0,5.0,2278.0,0.0,0.0,0.0,0.0,8.35,1.56,1.44,1.56,1.44,7.0,4.0,6.0,17.0,2.0,2.0,0.0,4.0,4.0,3.0,0.2,0.54,0.81,0.0,1.0,1.0,17.0,11.0,11.0,0.14,0.39,0.39,1.31,1.31,1.24,13.51,1.69,1.52,1.69,1.52,15.0,4.0,12.0,31.0,0.0,1.0,0.0,13.0,5.0,1.0,0.52,0.5,0.66,0.0,0.0,0.0,31.0,19.0,19.0,0.27,0.13,0.13,1.83,1.83,1.65,3.71,3.39,28.0,46.0,0.0,0.05,1.0,1.0,0.0,1.0
8476479,2025,Phillip Danault,MTL,C,all,18,17319.0,384.0,4.82,0.34,0.49,0.35,0.46,0.34,0.46,114.0,21.45,2.58,1.48,4.88,0.78,10.27,8.01,2.47,2.62,2.51,4.0,4.0,16.0,12.0,7.0,35.0,10.0,2.0,1.0,0.0,2.0,0.0,13.0,10.0,14.0,26.0,4.0,8.0,152.0,33.0,4.0,15.0,16.0,9.0,3.0,0.6,1.2,0.78,0.0,2.0,0.0,34.61,28.0,27.95,8.0,0.33,0.23,0.8,2.1,2.11,2.05,384.0,35.0,86.0,69.0,194.0,54.0,54.0,59.0,217.0,152.0,110.0,50740.0,8.0,6.0,3.0,19.0,104.54,10.18,9.81,10.46,10.08,94.0,45.0,67.0,206.0,14.0,10.0,2.0,93.0,34.0,12.0,2.87,4.34,2.97,1.0,9.0,4.0,209.51,139.0,141.51,1.42,1.97,1.97,9.63,9.87,9.64,201.1,19.73,18.76,19.83,18.85,164.0,107.0,110.0,381.0,12.0,25.0,2.0,195.0,58.0,18.0,5.75,7.08,6.9,6.0,4.0,2.0,380.03,271.0,270.35,3.14,3.46,3.46,19.41,19.39,18.85,42.6,44.24,738.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
8476479,2025,Phillip Danault,MTL,C,5on5,18,14001.0,304.0,4.82,0.4,0.45,0.4,0.45,0.39,0.44,99.0,18.98,2.16,1.32,4.29,0.68,9.43,7.11,2.06,2.2,2.1,4.0,4.0,13.0,12.0,7.0,32.0,9.0,1.0,0.0,0.0,2.0,0.0,12.0,10.0,12.0,24.0,3.0,6.0,125.0,32.0,4.0,13.0,15.0,7.0,3.0,0.54,0.85,0.78,0.0,1.0,0.0,31.61,25.0,24.95,7.0,0.29,0.0,0.65,1.8,1.81,1.76,304.0,30.0,69.0,63.0,142.0,48.0,34.0,47.0,175.0,125.0,92.0,38508.0,6.0,6.0,3.0,18.0,93.12,8.28,8.03,8.57,8.3,83.0,41.0,60.0,184.0,12.0,8.0,2.0,86.0,30.0,8.0,2.53,3.8,1.95,1.0,8.0,3.0,187.51,124.0,126.51,1.23,1.58,1.58,7.93,8.18,8.02,144.35,12.52,11.84,12.63,11.92,109.0,84.0,85.0,278.0,8.0,18.0,2.0,140.0,42.0,11.0,4.23,5.22,3.08,5.0,2.0,1.0,277.03,193.0,192.35,1.99,2.85,2.85,11.67,11.65,11.38,22.84,27.99,527.0,656.0,0.35,0.13,7.0,6.0,5.0,5.0
8476479,2025,Phillip Danault,MTL,C,4on5,18,2253.0,52.0,5.05,0.01,0.1,0.03,0.1,0.02,0.13,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,10.0,3.0,39.0,2.0,16.0,8.0,26.0,12.0,2.0,3538.0,2.0,0.0,0.0,0.0,0.67,0.07,0.07,0.07,0.07,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.08,0.08,0.08,42.47,5.4,5.29,5.4,5.29,40.0,18.0,13.0,71.0,4.0,6.0,0.0,42.0,10.0,6.0,0.99,1.25,3.16,1.0,2.0,1.0,71.0,58.0,58.0,0.87,0.49,0.49,5.78,5.78,5.69,1.3,11.42,14.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
